JH369874.2	1	86632	0.682773109243697
JH369876.2	1	81616	0.909233483630661
super0050	1	80697	0.90041761155929
super0051	1	80401	0.6985609631721
JH369879.2	1	77367	0.750423307094756
super0053	1	75354	0.463571940441118
JH369881.2	1	70875	0.333968253968254
JH369902.2	1	69365	0.526720968788294
super0056	1	68850	1.02063907044299
super0057	1	66934	0.709116443063316
super0058	1	63974	0.661831368993654
super0059	1	62532	0.911517303140792
super0060	1	62203	1.01387392891018
JH369888.2	1	61708	0.850116678550593
super0062	1	61133	0.872965501447663
super0063	1	58718	0.814213699376682
JH369941.2	1	58297	0.865859306653859
JH369928.2	1	57708	0.70790878214459
JH369972.2	1	57437	0.70827167157059
JH369887.2	1	57358	0.747044876041703
super0068	1	57267	0.737999196745071
super0069	1	56673	0.901734512025127
super0070	1	56260	0.832936366868112
JH369889.2	1	55481	0.370559290567942
super0072	1	54965	0.532375147821341
super0073	1	53664	0.553257304710793
super0074	1	53440	0.732653443113772
super0075	1	51392	0.62245096513076
JH369927.2	1	50796	0.367036774549177
super0077	1	50532	0.760072825140505
super0078	1	49632	0.770047549967763
super0079	1	48878	0.752567617332951
super0080	1	48669	0.943886252029012
JH369897.2	1	47549	0.902500578350754
JH369922.2	1	47459	0.341663330453655
JH369905.2	1	44521	0.55310976842389
JH369904.2	1	43980	0.787266939517963
super0085	1	43190	0.577888400092614
JH370056.2	1	42507	0.754558072788011
JH592213.1	1	42434	0.428335768487534
JH369906.2	1	42132	0.740173739675306
super0089	1	42000	0.782047619047619
super0090	1	41095	0.909356369388003
JH369956.2	1	40637	0.94256465782415
super0092	1	40404	1.05935055935056
super0093	1	40263	0.420038248516007
super0094	1	40002	0.853107344632768
super0095	1	39806	0.893809978395217
JH369912.2	1	39719	0.845741332863365
JH370029.2	1	39472	0.242146331576814
JH369909.2	1	39444	0.697165601865937
JH369937.2	1	39169	0.892925527840895
super0100	1	39163	0.924163113142507
super0101	1	38462	0.998700015599813
JH369984.2	1	38385	0.60497590204507
JH369930.2	1	38008	0.79675331509156
super0104	1	36507	0.826416851562714
JH369931.2	1	36438	0.93397003128602
JH369915.2	1	36317	0.524988297491533
super0107	1	35982	0.801761992107165
JH370014.2	1	35524	1.25470104717937
JH369951.2	1	35396	0.937337552265793
JH369966.2	1	34979	0.328397038222934
JH369919.2	1	34888	0.550303829396927
JH369936.2	1	34499	0.521754253746485
JH369920.2	1	34402	0.674146851927214
JH369929.2	1	33936	0.784977604903347
super0115	1	33601	1.18338739918455
super0116	1	33348	0.29911838790932
super0117	1	33080	0.742140266021765
JH369947.2	1	32773	0.586977084795411
super0119	1	32398	0.398573986048522
super0120	1	32345	0.728767970319988
JH369949.2	1	32299	0.937799931886436
super0122	1	32179	0.742440722210137
JH369953.2	1	32013	0.31668384718708
super0124	1	31689	1.02073274637887
super0125	1	31613	0.74896403378357
super0126	1	30593	0.575033504396431
JH369967.2	1	30411	0.486929071717471
JH369970.2	1	30327	0.263659445378705
super0129	1	29955	1.06573193123018
super0130	1	29860	0.874815807099799
JH369992.2	1	29538	0.675435032839055
JH369944.2	1	28879	1.27182381661415
JH369969.2	1	28822	0.985705363958088
super0134	1	28663	0.533789205596065
JH370053.2	1	28350	0.65026455026455
JH369939.2	1	28257	1.16031425841384
super0137	1	27680	0.671965317919075
super0138	1	27605	1.25723600796957
super0139	1	27376	0.822143483343074
super0140	1	26985	0.862553270335372
JH592215.1	1	26888	0.527335614400476
JH592216.1	1	26853	0.859531523479686
super0143	1	26180	1.21157372039725
super0144	1	25945	0.677818462131432
JH369975.2	1	25612	0.958027487115415
JH369987.2	1	25539	1.07807666705822
JH369985.2	1	25156	1.05680553347114
super0148	1	25019	1.00391702306247
JH369974.2	1	24998	0.706736538923114
JH370005.2	1	24801	0.805612676908189
JH370052.2	1	24721	1.05998948262611
super0152	1	24625	1.04913705583756
super0153	1	24328	0.722911871095035
JH369981.2	1	24302	1.20747263599704
super0155	1	24248	0.698655559221379
JH370013.2	1	24222	0.587193460490463
JH369971.2	1	24201	0.474608487252593
super0158	1	23991	0.669459380601059
JH369957.2	1	23954	0.920806545879603
super0160	1	23892	1.02804285953457
super0161	1	23872	0.884760388739946
JH369948.2	1	23722	0.625368855914341
JH369950.2	1	23562	1.03191579662168
JH369954.2	1	23545	0.952856232745806
super0165	1	23536	1.11212610469069
super0166	1	23013	0.906661452222657
JH592217.1	1	22550	0.659645232815965
super0168	1	22295	0.745727741646109
JH370040.2	1	21809	0.602595258838094
super0170	1	21754	0.297370598510619
super0171	1	21632	0.815412352071006
super0172	1	21375	1.05646783625731
super0173	1	21295	0.90763089927213
super0174	1	21289	1.00953544083799
JH369991.2	1	21044	0.702908192358867
super0176	1	20472	1.0328741695975
super0177	1	20431	0.991238803778572
super0178	1	20385	0.951140544518028
super0179	1	20266	0.542188887792362
JH370025.2	1	20221	0.0847633648187528
super0181	1	19927	0.647864706177548
super0182	1	19893	1.61614638314985
super0183	1	19856	1.07992546333602
super0184	1	19809	0.619263970922308
JH369980.2	1	19729	1.17466673424907
JH370001.2	1	19356	0.550216986980781
super0187	1	19204	0.922776504894814
JH370061.2	1	18826	0.673271008180176
super0189	1	18809	0.570737412940614
JH369996.2	1	18696	0.754546427043218
super0191	1	18549	0.584128524448757
JH369989.2	1	18303	0.268753756214828
JH369994.2	1	17849	0.631968177488935
super0194	1	17589	0.909090909090909
super0195	1	17386	0.559990797193144
super0196	1	17291	0.484356023364756
JH592218.1	1	17095	0.28762796139222
JH370081.2	1	16984	1.46602684879887
super0199	1	16894	0
super0200	1	16410	0.609018890920171
JH370031.2	1	16310	0.662599632127529
super0202	1	16280	0.79963144963145
JH370008.2	1	16067	0.768282815709218
JH369998.2	1	16066	0.715548363002614
super0205	1	15950	0.944326018808777
super0206	1	15832	0.774949469429005
super0207	1	15662	0.055995402885966
JH369997.2	1	15634	0.070871178201356
JH370026.2	1	15605	1.19025953220122
JH370048.2	1	15068	0.54380143350146
super0211	1	15033	0.907137630546132
JH592219.1	1	15031	1.19865611070454
JH369995.2	1	15018	0.553868690904248
JH592220.1	1	14980	0.628504672897196
JH592221.1	1	14911	1.25243109114077
JH370004.2	1	14835	0.156656555443209
JH592222.1	1	14700	0.84952380952381
super0218	1	14578	0.775140622856359
JH592223.1	1	14503	0.342618768530649
JH370046.2	1	14185	0.496933380331336
JH370044.2	1	13574	0.68925887726536
JH370122.2	1	13361	1
JH370009.2	1	13216	0.72692191283293
super0224	1	13149	0.919157350368849
JH370076.2	1	12601	0.507181969684946
JH592224.1	1	12540	0.783572567783094
super0227	1	12251	0.339155987266346
JH370047.2	1	12060	0.547014925373134
super0229	1	11784	0.594534962661236
JH370022.2	1	11766	0.813870474247833
JH370021.2	1	11738	0.918981087067644
super0232	1	11733	0.477201056848206
JH592225.1	1	11647	0.705675281188289
JH592226.1	1	11597	1.43071484004484
JH592227.1	1	11580	0.467875647668394
JH370038.2	1	11356	0.442761535752025
JH592228.1	1	11178	1.01458221506531
JH370035.2	1	10970	0.583409298085688
JH370033.2	1	10917	0.558395163506458
super0240	1	10781	0.0463778870234672
JH370077.2	1	10704	0.14004110612855
JH370072.2	1	10658	0
JH592229.1	1	10311	0.617010959169819
JH370027.2	1	10196	0.655747351902707
super0245	1	10163	0.207025484601004
JH370041.2	1	9832	0.376627339300244
JH370034.2	1	9746	0.867330186743279
JH592230.1	1	9088	1.0040713028169
JH592231.1	1	8668	1.53461005999077
JH592232.1	1	8610	0.999883855981417
JH370032.2	1	8340	0.443525179856115
super0252	1	8267	0.804161122535382
JH370066.2	1	8197	0.993046236427961
JH592233.1	1	8026	0.999252429603788
JH592234.1	1	7637	0.0662563833966217
JH370045.2	1	7614	0.875229839768847
JH592235.1	1	7600	0.0186842105263158
JH592236.1	1	7535	0.484538818845388
JH592237.1	1	7465	1
JH592238.1	1	7191	0.214990960923376
JH592239.1	1	7173	0.755471908545936
JH370062.2	1	7057	0.49369420433612
JH370087.2	1	6970	0.149928263988522
JH592240.1	1	6826	0.7370348666862
JH370042.2	1	6714	0.956806672624367
JH592241.1	1	6563	0.876733201279903
JH592243.1	1	6416	0.889650872817955
JH370059.2	1	6254	0.208186760473297
JH370051.2	1	6136	0.166395045632334
JH370070.2	1	6081	0.589376747245519
JH592244.1	1	6051	0.992397950751942
JH370074.2	1	6038	0.8910235177211
JH592245.1	1	6003	0.900049975012494
super0274	1	5983	0.84372388433896
JH592246.1	1	5957	0.104247104247104
JH370086.2	1	5926	1.00050624367195
JH592247.1	1	5873	0.947216073556956
JH592248.1	1	5725	0
JH370050.2	1	5684	1.23205489092189
JH592249.1	1	5671	1.26291659319344
JH370065.2	1	5606	1.48037816625045
JH592250.1	1	5604	1.23019271948608
JH370063.2	1	5546	1.15614857554995
JH370085.2	1	5502	0.591057797164667
super0285	1	5483	0.520700346525625
super0286	1	5422	1.43507930652896
JH370082.2	1	5410	0.641959334565619
JH370091.2	1	5404	0.299222797927461
JH370073.2	1	5369	0
JH370088.2	1	5315	0.0483537158984008
JH370080.2	1	5298	0.394488486221216
JH370057.2	1	5118	1.40875341930442
JH370043.2	1	5031	1.26455972967601
JH370089.2	1	4987	0.277521556045719
JH592252.1	1	4915	0
JH592253.1	1	4891	0.994070742179513
JH592254.1	1	4657	1.06377496242216
JH592255.1	1	4646	0.33491175204477
JH592256.1	1	4562	1.07935116177115
JH592257.1	1	4456	1.29780071813285
JH370058.2	1	4416	0.787364130434783
JH592258.1	1	4410	0.213378684807256
JH592259.1	1	4232	0.787570888468809
JH592260.1	1	4219	1.19293671486134
JH592261.1	1	4205	0.652556480380499
JH592262.1	1	4053	0.811250925240563
JH592263.1	1	4016	0.00871513944223107
JH592264.1	1	3981	1.20698317005777
JH592265.1	1	3950	0.671139240506329
JH370098.2	1	3772	1.00238600212089
JH592266.1	1	3735	1.3338688085676
JH370067.2	1	3681	0.145069274653627
JH592267.1	1	3634	0
JH592268.1	1	3614	0.671831765356945
JH592269.1	1	3589	0.10392867093898
JH592270.1	1	3567	1.71881132604429
JH592271.1	1	3444	0.881242740998839
JH370054.2	1	3423	0.1302950628104
JH592272.1	1	3344	0.110645933014354
JH592273.1	1	3307	0.348956758391291
JH592274.1	1	3303	0.562216167120799
JH370079.2	1	3278	1.10250152532032
JH592275.1	1	3273	0.358081271005194
JH592276.1	1	3265	0.697702909647779
JH592277.1	1	3249	0.312096029547553
JH370068.2	1	3225	0.728372093023256
JH370060.2	1	3149	2.2359479199746
JH592278.1	1	3057	1
JH592279.1	1	3002	1.81145902731512
JH592280.1	1	2921	0
JH592281.1	1	2915	0
JH592282.1	1	2851	0.229743949491407
JH592283.1	1	2845	0.481898066783831
JH592284.1	1	2794	0.175017895490336
JH592285.1	1	2738	0
JH592286.1	1	2715	0.525598526703499
JH592287.1	1	2714	0.105379513633014
JH592288.1	1	2664	1.11486486486486
JH592289.1	1	2647	0.260672459387986
JH592290.1	1	2637	0.0602957906712173
super0341	1	2632	1.03647416413374
JH592291.1	1	2627	0.376475066615912
JH592292.1	1	2529	0.424673784104389
JH592293.1	1	2473	0.999191265669228
JH592294.1	1	2440	0.0987704918032787
JH592295.1	1	2435	0.809856262833676
JH592296.1	1	2409	0.231216272312163
JH592297.1	1	2380	0
JH370084.2	1	2327	0.430597335625269
JH592298.1	1	2296	1.85235191637631
JH592299.1	1	2250	2.49955555555556
JH592300.1	1	2245	1
JH592301.1	1	2148	1.56005586592179
JH592302.1	1	2108	0.999525616698292
super0355	1	2075	0
JH592303.1	1	2030	0.516748768472906
JH592304.1	1	2016	0.611607142857143
JH592305.1	1	2007	1.14499252615845
super0359	1	2003	1.03594608087868
JH592306.1	1	2001	1.76861569215392
JH592307.1	1	1968	0.477642276422764
JH592308.1	1	1931	0.937856033143449
JH592309.1	1	1922	0.799167533818939
JH592310.1	1	1916	0
JH592311.1	1	1908	1.12631027253669
JH592312.1	1	1890	2.37513227513227
JH592313.1	1	1858	0.270721205597417
JH592314.1	1	1853	0.583917970858068
JH592315.1	1	1848	0.24512987012987
JH592316.1	1	1808	0.462389380530973
JH592317.1	1	1802	0
JH592318.1	1	1799	0.0416898276820456
JH592319.1	1	1796	0.342427616926503
JH592320.1	1	1751	0.178754997144489
JH592321.1	1	1730	0.44393063583815
JH592322.1	1	1722	0.725900116144019
JH370071.2	1	1717	0
super0378	1	1700	0.827647058823529
JH592323.1	1	1698	1.41578327444052
JH592324.1	1	1677	0.0494931425163983
JH592326.1	1	1674	0.630824372759857
JH592325.1	1	1674	0.479689366786141
JH592327.1	1	1660	0.836144578313253
JH592328.1	1	1659	1
JH592329.1	1	1657	0
JH592330.1	1	1656	0.106280193236715
JH592331.1	1	1656	0.488526570048309
JH592332.1	1	1649	0
JH592333.1	1	1645	0.860182370820669
JH592334.1	1	1642	0.459196102314251
JH370094.2	1	1638	1.47313797313797
JH592335.1	1	1635	0
JH592336.1	1	1631	0.500919681177192
JH592337.1	1	1629	0
JH592338.1	1	1629	0.729895641497851
JH592339.1	1	1617	0
JH592340.1	1	1610	0.0664596273291925
JH592341.1	1	1588	0.405541561712846
JH592342.1	1	1584	1.42424242424242
JH592343.1	1	1582	0.0474083438685209
JH592344.1	1	1573	0.195804195804196
JH592345.1	1	1571	0
JH592346.1	1	1570	2
JH592347.1	1	1565	0.0626198083067093
JH592348.1	1	1565	0.474121405750799
JH592349.1	1	1560	0.141025641025641
JH592350.1	1	1537	0
JH592351.1	1	1512	0.634920634920635
JH592352.1	1	1510	0.431788079470199
JH592354.1	1	1506	0.662018592297477
JH592353.1	1	1506	0.234395750332005
JH592355.1	1	1475	0
JH592357.1	1	1473	0.488798370672098
super0414	1	1468	0.720027247956403
JH592359.1	1	1466	0
JH592358.1	1	1466	0.237380627557981
JH592360.1	1	1460	0.0575342465753425
JH592361.1	1	1456	0
JH592362.1	1	1451	0.70158511371468
JH592363.1	1	1444	0
JH592364.1	1	1441	0.502428868841083
JH592365.1	1	1432	0
JH592366.1	1	1432	0
JH592367.1	1	1427	0
JH592368.1	1	1408	1
JH592369.1	1	1402	0.287446504992867
JH592370.1	1	1396	0.199856733524355
JH592372.1	1	1395	0.721863799283154
JH592371.1	1	1395	0.192831541218638
super0430	1	1385	0.932129963898917
JH592373.1	1	1377	0.410312273057371
JH592374.1	1	1369	0.357925493060628
super0433	1	1366	0.0497803806734993
JH592375.1	1	1352	0
JH592376.1	1	1348	0
JH592377.1	1	1339	0.183719193427931
JH592378.1	1	1338	1.57922272047833
JH592379.1	1	1332	0.024024024024024
JH592380.1	1	1331	0
JH592381.1	1	1330	0.509774436090226
JH592382.1	1	1329	0
JH592383.1	1	1328	0
JH592384.1	1	1320	0.249242424242424
JH592385.1	1	1319	0.727824109173616
JH370112.2	1	1312	0.585365853658537
JH592386.1	1	1309	0.40183346065699
JH370129.2	1	1309	0
JH592387.1	1	1304	0
JH592388.1	1	1301	0.228285933897002
JH592389.1	1	1298	0
JH592390.1	1	1298	0
JH592391.1	1	1295	0.0656370656370656
JH592392.1	1	1295	0
JH592393.1	1	1289	1.76648564778898
super0455	1	1286	0.832814930015552
JH592394.1	1	1285	1.57821011673152
JH592395.1	1	1284	0
JH592396.1	1	1279	0.111806098514464
JH592397.1	1	1275	0.0705882352941176
JH592398.1	1	1268	0.202681388012618
JH592399.1	1	1266	1.48025276461295
JH592400.1	1	1263	0.2486144101346
JH592401.1	1	1251	0
JH592403.1	1	1244	0
JH592402.1	1	1244	0
JH592404.1	1	1240	0.656451612903226
JH592405.1	1	1239	0.181598062953995
JH592406.1	1	1235	1.44777327935223
JH592407.1	1	1212	1.44224422442244
JH592408.1	1	1194	0.432998324958124
JH592409.1	1	1191	0.37615449202351
JH592410.1	1	1190	0.782352941176471
JH592411.1	1	1187	0.334456613310868
JH592412.1	1	1185	0.762869198312236
JH592413.1	1	1182	0.806260575296108
JH592414.1	1	1175	0
JH592415.1	1	1174	0.479557069846678
JH592416.1	1	1158	1.1580310880829
JH592417.1	1	1156	1.06660899653979
JH592418.1	1	1154	1.31369150779896
JH592419.1	1	1152	0.105902777777778
JH592420.1	1	1149	0
JH592421.1	1	1143	0
JH592422.1	1	1142	0
JH592423.1	1	1135	0
JH592424.1	1	1133	0.030008826125331
JH592425.1	1	1133	0.969991173874669
JH592426.1	1	1129	0.99822852081488
JH592427.1	1	1128	0.414007092198582
JH592428.1	1	1125	0.996444444444444
JH592429.1	1	1121	1.40321141837645
JH592430.1	1	1120	0.997321428571429
JH592431.1	1	1119	0
JH592432.1	1	1115	1
JH592433.1	1	1114	0.178635547576302
JH592434.1	1	1109	0.236248872858431
JH592435.1	1	1107	0
JH592436.1	1	1099	0
JH592437.1	1	1095	0.699543378995434
JH592438.1	1	1093	0
JH592439.1	1	1093	0.324794144556267
JH592441.1	1	1087	0
JH592440.1	1	1087	1
JH592442.1	1	1081	0.172062904717854
JH592443.1	1	1080	0.611111111111111
JH592444.1	1	1080	0.460185185185185
JH592445.1	1	1072	0
JH592446.1	1	1072	0.119402985074627
JH592447.1	1	1071	0
JH592448.1	1	1065	0
JH592449.1	1	1064	0.419172932330827
JH592450.1	1	1063	0
JH592451.1	1	1062	0.278719397363465
JH592452.1	1	1061	0.514608859566447
JH592453.1	1	1060	0.322641509433962
JH592454.1	1	1056	0.0890151515151515
JH592455.1	1	1054	0
JH592456.1	1	1053	0.708452041785375
JH592457.1	1	1051	0
super0520	1	1049	0.147759771210677
super0521	1	1049	1
JH592458.1	1	1044	0.481800766283525
JH592459.1	1	1041	0.146013448607109
JH592461.1	1	1041	0.236311239193084
JH592462.1	1	1041	0.302593659942363
JH592460.1	1	1041	0
JH592463.1	1	1040	0
JH592464.1	1	1039	0
JH592466.1	1	1039	0.276227141482194
JH592465.1	1	1039	0.999037536092397
JH592467.1	1	1036	0.555019305019305
JH592468.1	1	1029	0.269193391642371
JH592469.1	1	1023	1.41055718475073
JH592470.1	1	1021	0
JH592471.1	1	1020	2.37450980392157
JH592472.1	1	1020	1
JH592473.1	1	1019	2.2306182531894
JH592474.1	1	1018	0.839882121807466
JH592475.1	1	1007	1.41807348560079
JH592476.1	1	1001	0.275724275724276
JH592477.1	1	997	0.120361083249749
JH592478.1	1	995	2
JH592479.1	1	994	1.8692152917505
super0544	1	993	0
JH592480.1	1	992	0.977822580645161
JH592481.1	1	989	0
JH592482.1	1	986	0.113590263691684
JH592483.1	1	986	0.896551724137931
JH592485.1	1	982	0
JH592486.1	1	981	0
JH592487.1	1	978	0.725971370143149
JH592488.1	1	976	0.559426229508197
super0553	1	976	0.998975409836066
JH592489.1	1	976	0
JH592490.1	1	975	0.561025641025641
JH592491.1	1	974	2.99691991786448
JH592492.1	1	973	0
JH592494.1	1	973	0
JH592493.1	1	973	3
